MonthYear,CPI,CPI_lag1,CPI_lag2,RON95_change_lag1,Diesel_change_lag1,Brent_change_lag1,USD_VND_change_lag1,RON95_MA3,Diesel_MA3,Brent_MA3,USDVND_MA3,Brent_WTI_Spread_lag1,Dummy_Tet,Dummy_Covid,Month_sin,Month_cos
2013-03,-0.25,0.81,0.03,0.0,0.0,2.7354815864022664,0.0,-0.23326798694639495,-0.45837334763681614,2.099666388401067,0.0,20.739999999999995,0,0,1.0,6.123233995736766e-17
2013-04,1.2,-0.25,0.81,0.0,0.0,-6.531667384747952,0.0,0.0,-0.3993191905048577,-0.20898219947291796,0.0,15.530000000000001,0,0,0.8660254037844387,-0.4999999999999998
2013-05,-0.57,1.2,-0.25,2.9189429175475734,0.4423665893271478,-5.73430441596755,0.0,0.9729809725158578,0.14745552977571622,-3.1768300714377453,0.0,10.230000000000004,0,0,0.49999999999999994,-0.8660254037844387
2013-06,-0.09,-0.57,1.2,1.1489983907366774,0.5759671947713318,0.3031784841075913,0.0,1.3559804360947503,0.3394445946994935,-3.987597772202637,0.0,8.049999999999997,0,0,1.2246467991473532e-16,-1.0
2013-07,1.34,-0.09,-0.57,0.0,0.0,0.35101404056161467,0.0907912425580859,1.3559804360947503,0.3394445946994935,-1.6933706304327814,0.030263747519361967,7.150000000000006,0,0,-0.4999999999999997,-0.8660254037844388
2013-08,1.11,1.34,-0.09,0.884402924451666,0.0,4.867858530897795,0.9070408995865531,0.6778004383961145,0.19198906492377757,1.8406836851890003,0.332610714048213,3.260000000000005,0,0,-0.8660254037844385,-0.5000000000000004
2013-09,-0.24,1.11,1.34,0.5455005165526217,0.8001378043178686,3.1038636153062127,0.0,0.4766344803347626,0.2667126014392898,2.7742453955885407,0.332610714048213,4.710000000000008,0,0,-1.0,-1.8369701987210297e-16
2013-10,-0.17,-0.24,1.11,-0.8137914078395148,1.6670016072591443,0.28756290438531895,0.0,0.20537067772159098,0.8223798038590046,2.7530950168631088,0.302346966528851,5.309999999999988,0,0,-0.8660254037844386,0.5000000000000001
2013-11,-0.34,-0.17,-0.24,0.0,0.0,-2.2580645161290325,0.0,-0.08943029709563104,0.8223798038590046,0.3777873345208331,0.0,8.539999999999992,0,0,-0.5000000000000004,0.8660254037844384
2013-12,-0.23,-0.34,-0.17,0.0,0.0,-1.1826182618261738,0.0,-0.27126380261317157,0.555667202419715,-1.0510399578566292,0.0,13.930000000000007,0,0,-2.4492935982947064e-16,1.0
2014-01,1.22,-0.23,-0.34,-0.10940654016955431,0.0,2.7553576398552826,0.0,-0.03646884672318477,0.0,-0.22844171269997457,0.0,13.13000000000001,1,0,0.49999999999999994,0.8660254037844387
2014-02,0.66,1.22,-0.23,-0.132967437123388,0.2385925593904048,-2.3835319609967542,0.0,-0.0807913257643141,0.07953085313013523,-0.2702641943225485,0.0,13.5,0,0,0.8660254037844386,0.5000000000000001
2014-03,-0.03,0.66,1.22,0.34686361796842924,1.2104691495816944,0.7214206437291981,0.0,0.03482988022516231,0.48302056965736667,0.3644154408625755,0.0,8.080000000000013,0,0,1.0,6.123233995736766e-17
2014-04,0.33,-0.03,0.66,1.1686295734221863,0.696653210467657,-1.3039485766758507,0.0,0.4608419180890759,0.715238306479919,-0.988686631314469,0.0,6.680000000000007,0,0,0.8660254037844387,-0.4999999999999998
2014-05,0.36,0.33,-0.03,0.6677966696272186,-0.8801923163830883,0.2605135839225836,0.0,0.7277632870059447,0.34231001455542137,-0.10733811634135633,0.0,5.690000000000012,0,0,0.49999999999999994,-0.8660254037844387
2014-06,0.18,0.36,0.33,0.5821090563497444,0.3939621973352292,1.6518188567186343,0.0,0.8061784331330498,0.0701410304732663,0.20279462132178905,0.0,7.359999999999999,0,0,1.2246467991473532e-16,-1.0
